"aircraft_icao"	"registration"	"callsign"	"aircraft_model"	"aircraft_model_icao"	"country_code"	"aircraft_type"	"mil_civ_nature"	"longitude"	"latitude"	"speed"	"altitude"	"track"	"pos_datetime"	"flight_line"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.01	22.98	409.292	2736.0	0.0	1651573438	"899001_2022-05-03_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.99	22.99	407.44	2736.0	0.0	1651573458	"899001_2022-05-03_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.97	23.0	412.996	2766.4	0.0	1651573490	"899001_2022-05-03_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.94	23.01	424.108	2736.0	0.0	1651573502	"899001_2022-05-03_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.92	23.02	509.3	2644.8	0.0	1651573519	"899001_2022-05-03_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.91	23.02	431.516	2584.0	0.0	1651573530	"899001_2022-05-03_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.89	23.03	381.512	2462.4	0.0	1651573551	"899001_2022-05-03_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.87	23.04	388.92	2371.2	0.0	1651573567	"899001_2022-05-03_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.87	23.04	396.328	2371.2	0.0	1651573575	"899001_2022-05-03_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.86	23.04	396.328	2249.6	0.0	1651573591	"899001_2022-05-03_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.82	23.06	396.328	2067.2	0.0	1651573644	"899001_2022-05-03_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.81	23.07	422.256	1550.4	0.0	1651573706	"899001_2022-05-03_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.58	23.32	388.92	2462.4	0.0	1651575982	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.6	23.3	388.92	2432.0	0.0	1651576031	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.73	23.18	403.736	2432.0	0.0	1651576187	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.78	23.14	403.736	2462.4	0.0	1651576215	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.81	23.11	403.736	2432.0	0.0	1651576263	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.86	23.06	418.552	2432.0	0.0	1651576291	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.88	23.05	429.664	2432.0	0.0	1651576311	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.88	23.04	442.628	2432.0	0.0	1651576327	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.9	23.02	416.7	2432.0	0.0	1651576346	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.94	22.99	429.664	2432.0	0.0	1651576386	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.95	22.99	427.812	2432.0	0.0	1651576399	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.97	22.97	412.996	2432.0	0.0	1651576419	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.98	22.95	409.292	2340.8	0.0	1651576438	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.98	22.94	407.44	2188.8	0.0	1651576459	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	119.99	22.93	407.44	2158.4	0.0	1651576474	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.01	22.91	437.072	2036.8	0.0	1651576498	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.03	22.89	446.332	1945.6	0.0	1651576522	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.05	22.86	437.072	1854.4	0.0	1651576542	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.05	22.86	431.516	1824.0	0.0	1651576551	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.06	22.85	431.516	1763.2	0.0	1651576567	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.08	22.82	405.588	1641.6	0.0	1651576590	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.1	22.8	405.588	1520.0	0.0	1651576622	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.1	22.79	405.588	1459.2	0.0	1651576634	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.11	22.77	405.588	1398.4	0.0	1651576650	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.12	22.76	401.884	1307.2	0.0	1651576671	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.15	22.73	401.884	1124.8	0.0	1651576718	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.16	22.71	366.696	1094.4	0.0	1651576730	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.17	22.69	329.656	942.4	0.0	1651576758	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.17	22.69	322.248	912.0	0.0	1651576779	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.2	22.67	288.912	912.0	0.0	1651576819	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.26	22.67	448.184	912.0	0.0	1651576874	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.28	22.66	305.58	912.0	0.0	1651576898	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.31	22.66	279.652	912.0	0.0	1651576934	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.32	22.66	285.208	851.2	0.0	1651576950	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.33	22.67	290.764	820.8	0.0	1651576962	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.34	22.67	290.764	729.6	0.0	1651576978	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.35	22.67	292.616	668.8	0.0	1651576998	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.37	22.67	281.504	577.6	0.0	1651577014	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.38	22.68	270.392	516.8	0.0	1651577038	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.4	22.68	270.392	456.0	0.0	1651577068	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.39	22.68	264.836	395.2	0.0	1651577070	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.41	22.69	261.132	304.0	0.0	1651577090	"899001_2022-05-03_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.53	22.71	518.56	1155.2	0.0	1651644402	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.51	22.7	316.692	1246.4	0.0	1651644430	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.49	22.69	383.364	1246.4	0.0	1651644451	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.45	22.67	514.856	1246.4	0.0	1651644486	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.41	22.66	459.296	1216.0	0.0	1651644534	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.4	22.65	459.296	1246.4	0.0	1651644542	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.38	22.65	392.624	1246.4	0.0	1651644554	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.36	22.64	375.956	1246.4	0.0	1651644574	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.35	22.64	375.956	1216.0	0.0	1651644595	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.33	22.63	335.212	1155.2	0.0	1651644611	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.32	22.63	325.952	1124.8	0.0	1651644626	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.3	22.63	329.656	1064.0	0.0	1651644643	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.28	22.63	329.656	942.4	0.0	1651644671	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.27	22.63	325.952	912.0	0.0	1651644686	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.22	22.63	320.396	912.0	0.0	1651644734	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.22	22.64	296.32	912.0	0.0	1651644746	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.21	22.65	296.32	942.4	0.0	1651644774	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.22	22.65	377.808	942.4	0.0	1651644782	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.25	22.66	394.476	972.8	0.0	1651644806	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.28	22.67	424.108	881.6	0.0	1651644838	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.29	22.67	424.108	851.2	0.0	1651644846	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.32	22.67	396.328	790.4	0.0	1651644874	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.33	22.67	385.216	668.8	0.0	1651644883	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.33	22.67	385.216	516.8	0.0	1651644915	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.37	22.67	348.176	456.0	0.0	1651644938	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.38	22.67	348.176	273.6	0.0	1651645026	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.46	22.66	318.544	456.0	0.0	1651645046	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.47	22.64	290.764	699.2	0.0	1651645086	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.47	22.63	381.512	790.4	0.0	1651645098	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.46	22.6	398.18	912.0	0.0	1651645126	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.46	22.58	418.552	1033.6	0.0	1651645143	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.45	22.56	444.48	1185.6	0.0	1651645162	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.43	22.53	444.48	1246.4	0.0	1651645195	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.43	22.52	422.256	1246.4	0.0	1651645203	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.41	22.52	566.712	1246.4	0.0	1651645226	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.4	22.51	496.336	1216.0	0.0	1651645239	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.39	22.5	442.628	1246.4	0.0	1651645254	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.37	22.49	387.068	1246.4	0.0	1651645278	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.35	22.49	372.252	1216.0	0.0	1651645290	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.34	22.49	357.436	1246.4	0.0	1651645302	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.33	22.49	351.88	1246.4	0.0	1651645318	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.31	22.48	338.916	1246.4	0.0	1651645342	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.29	22.48	333.36	1246.4	0.0	1651645358	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.03	22.46	333.36	1216.0	0.0	1651645838	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.01	22.64	392.624	1216.0	0.0	1651645899	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.0	22.66	346.324	1246.4	0.0	1651645930	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.04	22.69	325.952	942.4	0.0	1651646157	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.0	22.68	564.86	942.4	0.0	1651646226	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.01	22.67	474.112	942.4	0.0	1651646247	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.02	22.66	474.112	912.0	0.0	1651646267	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.05	22.66	474.112	851.2	0.0	1651646299	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.06	22.66	542.636	760.0	0.0	1651646383	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.14	22.66	672.276	790.4	0.0	1651646434	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.25	22.68	453.74	790.4	0.0	1651646515	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.29	22.67	398.18	760.0	0.0	1651646555	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.31	22.67	320.396	760.0	0.0	1651646578	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.33	22.68	283.356	729.6	0.0	1651646606	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.33	22.68	279.652	699.2	0.0	1651646622	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.35	22.68	277.8	638.4	0.0	1651646642	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.38	22.69	277.8	577.6	0.0	1651646678	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.43	22.69	277.8	486.4	0.0	1651646765	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.42	22.69	277.8	456.0	0.0	1651646766	"899001_2022-05-04_1"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.45	22.6	407.44	486.4	0.0	1651652118	"899001_2022-05-04_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.44	22.55	394.476	486.4	0.0	1651652159	"899001_2022-05-04_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.44	22.53	394.476	456.0	0.0	1651652183	"899001_2022-05-04_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.44	22.52	370.4	456.0	0.0	1651652198	"899001_2022-05-04_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.43	22.5	364.844	486.4	0.0	1651652214	"899001_2022-05-04_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.43	22.5	351.88	486.4	0.0	1651652218	"899001_2022-05-04_2"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.43	22.58	444.48	1216.0	0.0	1651661362	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.42	22.57	455.592	1216.0	0.0	1651661378	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.4	22.56	453.74	1246.4	0.0	1651661394	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.38	22.56	444.48	1246.4	0.0	1651661410	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.36	22.55	429.664	1216.0	0.0	1651661426	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.34	22.55	418.552	1216.0	0.0	1651661446	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.34	22.54	398.18	1246.4	0.0	1651661458	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.32	22.53	387.068	1246.4	0.0	1651661475	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.3	22.53	355.584	1216.0	0.0	1651661490	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.29	22.52	344.472	1216.0	0.0	1651661507	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.28	22.51	335.212	1216.0	0.0	1651661522	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.27	22.51	333.36	1216.0	0.0	1651661534	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.25	22.5	333.36	1246.4	0.0	1651661554	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.24	22.5	325.952	1246.4	0.0	1651661567	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.22	22.5	342.62	1216.0	0.0	1651661607	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.2	22.5	375.956	1246.4	0.0	1651661635	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.18	22.51	375.956	942.4	0.0	1651661878	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.14	22.67	375.956	912.0	0.0	1651662094	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.21	22.67	607.456	851.2	0.0	1651662115	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.22	22.67	607.456	790.4	0.0	1651662138	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.25	22.67	555.6	790.4	0.0	1651662154	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.26	22.67	496.336	790.4	0.0	1651662163	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.29	22.67	366.696	790.4	0.0	1651662198	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.31	22.67	329.656	790.4	0.0	1651662218	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.33	22.68	307.432	729.6	0.0	1651662234	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.34	22.67	294.468	699.2	0.0	1651662246	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.34	22.67	294.468	516.8	0.0	1651662278	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.38	22.67	287.06	364.8	0.0	1651662326	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.39	22.67	287.06	425.6	0.0	1651662328	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.4	22.67	287.06	334.4	0.0	1651662346	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.41	22.67	287.06	547.2	0.0	1651662379	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.45	22.66	298.172	668.8	0.0	1651662399	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.48	22.65	333.36	668.8	0.0	1651662438	"899001_2022-05-04_3"
"899001"	"3301"	"FOLLOWME"	"Lockheed P-3C Orion"	"P3"	"TW"	9	0	120.49	22.65	333.36	638.4	0.0	1651662454	"899001_2022-05-04_3"
